addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:street,email,name,opening_hours,operator,phone,ref,url,website,building,amenity,building:flats,building:levels,building:material,building:use,craft,height,internet_access,landuse,office,shop,source,start_date,wikipedia,id,timestamp,version,changeset,geometry,tags,osm_type
,,,,,,,,,,,,,,,yes,,,,,apartments,,,,,,,,,,24137515330,1595791668,2,0,"POLYGON ((-95.37772369384766 29.75511932373047, -95.37700653076172 29.755117416381836, -95.37700653076172 29.754684448242188, -95.37703704833984 29.754684448242188, -95.37703704833984 29.754610061645508, -95.37760925292969 29.75461196899414, -95.3777084350586 29.75461196899414, -95.3777084350586 29.754688262939453, -95.37773132324219 29.754688262939453, -95.37773132324219 29.755048751831055, -95.37772369384766 29.755048751831055, -95.37772369384766 29.75511932373047), (-95.37751007080078 29.754934310913086, -95.37721252441406 29.754934310913086, -95.3772201538086 29.75480079650879, -95.37751770019531 29.754802703857422, -95.37751007080078 29.754934310913086))","{""type"":""multipolygon""}",relation
Houston,,,,,,,,,,,,,,,yes,,,,,apartments,,,,,,,,,,15167728409,1595791668,3,0,"POLYGON ((-95.37683868408203 29.754608154296875, -95.37683868408203 29.755126953125, -95.3760986328125 29.755128860473633, -95.37609100341797 29.754608154296875, -95.37621307373047 29.754608154296875, -95.37683868408203 29.754608154296875), (-95.37661743164062 29.75493621826172, -95.37661743164062 29.75480079650879, -95.37632751464844 29.75480079650879, -95.37632751464844 29.75493812561035, -95.37661743164062 29.75493621826172))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,8877611563,1558130528,1,0,"POLYGON ((-95.38296508789062 29.759002685546875, -95.3829574584961 29.758359909057617, -95.38280487060547 29.758363723754883, -95.38280487060547 29.75801658630371, -95.38282775878906 29.75801658630371, -95.38294219970703 29.758014678955078, -95.3829345703125 29.757787704467773, -95.38246154785156 29.757810592651367, -95.3822250366211 29.757848739624023, -95.38201141357422 29.75792121887207, -95.38175964355469 29.757984161376953, -95.38151550292969 29.758010864257812, -95.38133239746094 29.758010864257812, -95.38133239746094 29.75821304321289, -95.3817367553711 29.758203506469727, -95.3819580078125 29.7581844329834, -95.3819580078125 29.758283615112305, -95.38179016113281 29.758285522460938, -95.38179016113281 29.75839614868164, -95.38180541992188 29.75839614868164, -95.3822021484375 29.758392333984375, -95.38220977783203 29.758956909179688, -95.3822250366211 29.758955001831055, -95.38224792480469 29.758955001831055, -95.38224029541016 29.759002685546875, -95.38296508789062 29.759002685546875), (-95.38272094726562 29.75881004333496, -95.38233947753906 29.75881576538086, -95.38233947753906 29.758548736572266, -95.3827133178711 29.758543014526367, -95.38272094726562 29.75881004333496), (-95.38255310058594 29.75834846496582, -95.38219451904297 29.758350372314453, -95.38219451904297 29.758100509643555, -95.38255310058594 29.75800323486328, -95.38255310058594 29.75834846496582))","{""type"":""multipolygon""}",relation
Houston,,,1616,,77019,West Dallas Street,,Ashton,,,,,,,apartments,,,,,,,,,,,,,,,8887211018,1684948036,2,0,"POLYGON ((-95.38397216796875 29.75912857055664, -95.38395690917969 29.758790969848633, -95.3839111328125 29.758790969848633, -95.3839111328125 29.757783889770508, -95.3836898803711 29.75779151916504, -95.3836898803711 29.75790023803711, -95.38340759277344 29.75790786743164, -95.3833999633789 29.757774353027344, -95.3832015991211 29.757776260375977, -95.38320922851562 29.75893211364746, -95.38320922851562 29.759105682373047, -95.38340759277344 29.759109497070312, -95.38340759277344 29.759132385253906, -95.38397216796875 29.75912857055664), (-95.3836898803711 29.758649826049805, -95.38367462158203 29.758094787597656, -95.38343811035156 29.758100509643555, -95.38345336914062 29.758655548095703, -95.3836898803711 29.758649826049805))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
Houston,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,14837859767,1490962727,2,0,"POLYGON ((-95.34873962402344 29.75914764404297, -95.34815979003906 29.758790969848633, -95.34786224365234 29.758609771728516, -95.34797668457031 29.758468627929688, -95.34800720214844 29.758487701416016, -95.3480453491211 29.758447647094727, -95.34815979003906 29.75851058959961, -95.34840393066406 29.758220672607422, -95.34894561767578 29.75800323486328, -95.34908294677734 29.757946014404297, -95.3490219116211 29.75852394104004, -95.34886169433594 29.75897979736328, -95.34873962402344 29.75914764404297), (-95.34860229492188 29.758827209472656, -95.3487777709961 29.758468627929688, -95.34880065917969 29.758281707763672, -95.34854125976562 29.758384704589844, -95.34832763671875 29.758668899536133, -95.34840393066406 29.758710861206055, -95.34849548339844 29.75858497619629, -95.34862518310547 29.758649826049805, -95.3485336303711 29.7587890625, -95.34860229492188 29.758827209472656))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,yes,,,,,,,,,,,,microsoft/BuildingFootprints,,,37829572361,1714353168,1,0,"POLYGON ((-95.3392105102539 29.75883674621582, -95.33830261230469 29.758302688598633, -95.33808898925781 29.758577346801758, -95.33808135986328 29.758573532104492, -95.33797454833984 29.75871467590332, -95.3379898071289 29.75872230529785, -95.33795928955078 29.75875473022461, -95.33796691894531 29.758760452270508, -95.33789825439453 29.758853912353516, -95.33799743652344 29.758913040161133, -95.33799743652344 29.758907318115234, -95.33826446533203 29.759061813354492, -95.33824920654297 29.759082794189453, -95.33831787109375 29.759126663208008, -95.33833312988281 29.759113311767578, -95.33868408203125 29.759321212768555, -95.33869171142578 29.75931167602539, -95.33881378173828 29.759382247924805, -95.33890533447266 29.759267807006836, -95.33890533447266 29.759267807006836, -95.33915710449219 29.75893783569336, -95.33914184570312 29.758930206298828, -95.3392105102539 29.75883674621582), (-95.3387451171875 29.759124755859375, -95.33892059326172 29.758893966674805, -95.33873748779297 29.7587890625, -95.33856201171875 29.75901985168457, -95.3387451171875 29.759124755859375), (-95.33836364746094 29.758899688720703, -95.33853149414062 29.758668899536133, -95.33834838867188 29.758563995361328, -95.33818054199219 29.7587947845459, -95.33836364746094 29.758899688720703))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,yes,,,10,,,,,,,,,,,,1404369691,1501046571,2,0,"POLYGON ((-95.36336517333984 29.759166717529297, -95.3636245727539 29.759326934814453, -95.3637924194336 29.759119033813477, -95.3636703491211 29.759042739868164, -95.36370849609375 29.75899887084961, -95.36357116699219 29.758914947509766, -95.36336517333984 29.759166717529297), (-95.36351013183594 29.759119033813477, -95.36354064941406 29.759084701538086, -95.36369323730469 29.759183883666992, -95.3636703491211 29.759218215942383, -95.36351013183594 29.759119033813477))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,yes,,,,,,,,,,,,microsoft/BuildingFootprints,,,37847106616,1714353168,1,0,"POLYGON ((-95.33843994140625 29.759824752807617, -95.33753204345703 29.75929069519043, -95.33731842041016 29.759565353393555, -95.33731079101562 29.75956153869629, -95.33720397949219 29.759702682495117, -95.33721160888672 29.75971031188965, -95.33718872070312 29.759742736816406, -95.33719635009766 29.759746551513672, -95.33712005615234 29.759841918945312, -95.33722686767578 29.75990104675293, -95.33722686767578 29.75989532470703, -95.33748626708984 29.760047912597656, -95.33747100830078 29.76007080078125, -95.3375473022461 29.760114669799805, -95.33755493164062 29.760101318359375, -95.3379135131836 29.76030731201172, -95.33792114257812 29.760297775268555, -95.33804321289062 29.7603702545166, -95.33812713623047 29.760255813598633, -95.33812713623047 29.760255813598633, -95.33838653564453 29.759925842285156, -95.33837127685547 29.759916305541992, -95.33843994140625 29.759824752807617), (-95.33758544921875 29.759885787963867, -95.33776092529297 29.75965690612793, -95.33757781982422 29.759552001953125, -95.33740234375 29.759780883789062, -95.33758544921875 29.759885787963867), (-95.33797454833984 29.76011085510254, -95.33815002441406 29.7598819732666, -95.33796691894531 29.759777069091797, -95.3377914428711 29.760005950927734, -95.33797454833984 29.76011085510254))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,34750971274,1527716071,1,0,"POLYGON ((-95.38345336914062 29.75942611694336, -95.38400268554688 29.759416580200195, -95.38400268554688 29.7591609954834, -95.38407135009766 29.759159088134766, -95.38407135009766 29.759252548217773, -95.38408660888672 29.759862899780273, -95.38420104980469 29.75986099243164, -95.38421630859375 29.760486602783203, -95.3844223022461 29.760482788085938, -95.3844223022461 29.76066780090332, -95.38388061523438 29.760677337646484, -95.38388061523438 29.760639190673828, -95.38378143310547 29.760639190673828, -95.38378143310547 29.76080322265625, -95.38348388671875 29.76080894470215, -95.38346099853516 29.759998321533203, -95.38346099853516 29.759929656982422, -95.3834457397461 29.759929656982422, -95.3834457397461 29.759807586669922, -95.38346099853516 29.759807586669922, -95.38345336914062 29.759586334228516, -95.38345336914062 29.75942611694336), (-95.38365173339844 29.75943374633789, -95.38381958007812 29.759431838989258, -95.38381958007812 29.759578704833984, -95.38365173339844 29.75958251953125, -95.38365173339844 29.75943374633789))","{""type"":""multipolygon""}",relation
Houston,,,900,,77002,Bagby Street,,Houston City Hall Annex,Mo-Fr 08:00-17:00,,,,,,yes,townhall,,,,,,,,,,,USGS Geonames,,,58303396221,1727668530,4,0,"POLYGON ((-95.37049102783203 29.760860443115234, -95.37030029296875 29.76109504699707, -95.36983489990234 29.76080894470215, -95.3700180053711 29.760570526123047, -95.3702163696289 29.760330200195312, -95.37067413330078 29.760623931884766, -95.37049102783203 29.760860443115234))","{""addr:state"":""TX"",""ele"":""15"",""gnis:feature_id"":""2470939"",""roof:colour"":""white"",""roof:shape"":""flat"",""type"":""multipolygon"",""wikidata"":""Q115227039""}",relation
Houston,,,,,,,,,,,,,,,yes,,,,,,,9,,,,,,,,81012139534,1733720233,1,0,"POLYGON ((-95.35374450683594 29.76120948791504, -95.35310363769531 29.760822296142578, -95.35356140136719 29.7602596282959, -95.35420227050781 29.76064682006836, -95.35374450683594 29.76120948791504), (-95.35364532470703 29.760986328125, -95.35384368896484 29.760726928710938, -95.35386657714844 29.7607364654541, -95.35387420654297 29.760719299316406, -95.3538589477539 29.76068115234375, -95.35384368896484 29.760671615600586, -95.35383605957031 29.760683059692383, -95.35354614257812 29.760513305664062, -95.35355377197266 29.760499954223633, -95.35352325439453 29.760480880737305, -95.3534927368164 29.760522842407227, -95.35357666015625 29.76057243347168, -95.35345458984375 29.760732650756836, -95.35342407226562 29.760713577270508, -95.35338592529297 29.76076316833496, -95.35340118408203 29.760774612426758, -95.3534164428711 29.760761260986328, -95.3536605834961 29.760906219482422, -95.35360717773438 29.760976791381836, -95.35365295410156 29.761003494262695, -95.3536605834961 29.76099395751953, -95.35364532470703 29.760986328125))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,65382909986,1666239496,1,0,"POLYGON ((-95.37461853027344 29.762664794921875, -95.37395477294922 29.762670516967773, -95.37394714355469 29.76216697692871, -95.37409973144531 29.762165069580078, -95.37409973144531 29.762147903442383, -95.37458801269531 29.762144088745117, -95.37458801269531 29.762296676635742, -95.37461853027344 29.762296676635742, -95.37461853027344 29.762290954589844, -95.37470245361328 29.762290954589844, -95.37470245361328 29.762296676635742, -95.37472534179688 29.762296676635742, -95.37472534179688 29.76209259033203, -95.37531280517578 29.762088775634766, -95.37531280517578 29.762311935424805, -95.37535095214844 29.762311935424805, -95.37535095214844 29.762378692626953, -95.37535858154297 29.762378692626953, -95.37535858154297 29.762441635131836, -95.3753662109375 29.762441635131836, -95.37537384033203 29.76264762878418, -95.37535858154297 29.76264762878418, -95.3753662109375 29.76272964477539, -95.37519836425781 29.762731552124023, -95.37519836425781 29.762451171875, -95.37515258789062 29.762451171875, -95.37512969970703 29.762451171875, -95.37512969970703 29.76239776611328, -95.37467956542969 29.762401580810547, -95.37466430664062 29.762401580810547, -95.37466430664062 29.762426376342773, -95.3746337890625 29.762428283691406, -95.3746337890625 29.76258087158203, -95.37461853027344 29.76258087158203, -95.37461853027344 29.762664794921875), (-95.37509155273438 29.762287139892578, -95.37495422363281 29.76228904724121, -95.37495422363281 29.762165069580078, -95.37509155273438 29.762163162231445, -95.37509155273438 29.762287139892578), (-95.37451934814453 29.762475967407227, -95.37419128417969 29.762481689453125, -95.37419128417969 29.76245880126953, -95.37420654296875 29.76245880126953, -95.37420654296875 29.76239013671875, -95.37419128417969 29.76239013671875, -95.37419128417969 29.762371063232422, -95.37422180175781 29.76236915588379, -95.37422180175781 29.762372970581055, -95.37446594238281 29.762367248535156, -95.37446594238281 29.762414932250977, -95.37451171875 29.762414932250977, -95.37451171875 29.762441635131836, -95.37451934814453 29.762441635131836, -95.37451934814453 29.762475967407227))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,70676467524,1728570723,1,0,"POLYGON ((-95.34275817871094 29.763294219970703, -95.34275817871094 29.76326560974121, -95.34276580810547 29.76326560974121, -95.34276580810547 29.763233184814453, -95.3427505493164 29.763233184814453, -95.3427505493164 29.763200759887695, -95.3427734375 29.763200759887695, -95.34276580810547 29.76285171508789, -95.34282684326172 29.7627010345459, -95.34281158447266 29.762697219848633, -95.34284210205078 29.76262855529785, -95.34282684326172 29.76262092590332, -95.34283447265625 29.762605667114258, -95.34278106689453 29.762584686279297, -95.3427734375 29.762598037719727, -95.34275817871094 29.762592315673828, -95.3427505493164 29.76261329650879, -95.34273529052734 29.762609481811523, -95.3427734375 29.76252555847168, -95.34272003173828 29.76250457763672, -95.34271240234375 29.76251792907715, -95.3426742553711 29.76250457763672, -95.34264373779297 29.762582778930664, -95.3426284790039 29.762577056884766, -95.34260559082031 29.762622833251953, -95.34256744384766 29.7627010345459, -95.34211730957031 29.762706756591797, -95.3420639038086 29.76275634765625, -95.342041015625 29.762733459472656, -95.34201049804688 29.76270866394043, -95.3420639038086 29.762659072875977, -95.3420639038086 29.762527465820312, -95.3420639038086 29.762435913085938, -95.34213256835938 29.762409210205078, -95.34211730957031 29.76238250732422, -95.34222412109375 29.762344360351562, -95.34219360351562 29.76228141784668, -95.34210205078125 29.762313842773438, -95.34209442138672 29.762296676635742, -95.34213256835938 29.762283325195312, -95.34210205078125 29.76222038269043, -95.34201049804688 29.76225471496582, -95.34199523925781 29.76223373413086, -95.34186553955078 29.762283325195312, -95.34186553955078 29.762264251708984, -95.34130096435547 29.762269973754883, -95.34130096435547 29.762292861938477, -95.34124755859375 29.76229476928711, -95.34124755859375 29.762393951416016, -95.34126281738281 29.762393951416016, -95.34126281738281 29.762483596801758, -95.34134674072266 29.762483596801758, -95.34134674072266 29.762466430664062, -95.34183502197266 29.762460708618164, -95.34184265136719 29.76250648498535, -95.34182739257812 29.76250648498535, -95.34182739257812 29.76264762878418, -95.34184265136719 29.76264762878418, -95.34184265136719 29.762693405151367, -95.34178161621094 29.7626953125, -95.34178161621094 29.762678146362305, -95.3415756225586 29.76268196105957, -95.3415756225586 29.762697219848633, -95.34141540527344 29.7627010345459, -95.3414077758789 29.76268768310547, -95.34137725830078 29.7626895904541, -95.34137725830078 29.762678146362305, -95.34129333496094 29.762678146362305, -95.34130096435547 29.76276206970215, -95.34127044677734 29.76276206970215, -95.34127044677734 29.762775421142578, -95.34127044677734 29.762784957885742, -95.34127044677734 29.76280403137207, -95.34125518798828 29.76280403137207, -95.34125518798828 29.762882232666016, -95.34154510498047 29.76287841796875, -95.34154510498047 29.762866973876953, -95.3417739868164 29.762863159179688, -95.3417739868164 29.762874603271484, -95.34182739257812 29.76287269592285, -95.34187316894531 29.762832641601562, -95.34190368652344 29.762861251831055, -95.34192657470703 29.762880325317383, -95.34187316894531 29.76293182373047, -95.34188079833984 29.763139724731445, -95.34188079833984 29.763193130493164, -95.34194946289062 29.76319122314453, -95.34195709228516 29.763219833374023, -95.34193420410156 29.763221740722656, -95.34193420410156 29.7632999420166, -95.34202575683594 29.76329803466797, -95.34210205078125 29.763296127319336, -95.34221649169922 29.763294219970703, -95.3424301147461 29.763290405273438, -95.3424301147461 29.7632999420166, -95.34262084960938 29.763296127319336, -95.34275817871094 29.763294219970703), (-95.3425521850586 29.763195037841797, -95.3425521850586 29.763166427612305, -95.34263610839844 29.763166427612305, -95.34263610839844 29.7628231048584, -95.34263610839844 29.762794494628906, -95.34210968017578 29.762802124023438, -95.34210968017578 29.762828826904297, -95.34210968017578 29.76288604736328, -95.34200286865234 29.76288604736328, -95.34201049804688 29.763174057006836, -95.34201049804688 29.763200759887695, -95.3425521850586 29.763195037841797))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,24831997576,1472177439,1,0,"POLYGON ((-95.38968658447266 29.758520126342773, -95.3896255493164 29.758522033691406, -95.38935852050781 29.758527755737305, -95.38935089111328 29.75838851928711, -95.38932800292969 29.75838851928711, -95.38932800292969 29.75829315185547, -95.38931274414062 29.75829315185547, -95.3893051147461 29.758045196533203, -95.38919830322266 29.758047103881836, -95.38919067382812 29.757902145385742, -95.38937377929688 29.757898330688477, -95.38937377929688 29.757904052734375, -95.38946533203125 29.7578182220459, -95.38946533203125 29.757808685302734, -95.3894271850586 29.757810592651367, -95.3894271850586 29.757686614990234, -95.38957977294922 29.7576847076416, -95.3905029296875 29.75766372680664, -95.3905029296875 29.757659912109375, -95.39060974121094 29.757658004760742, -95.39061737060547 29.757761001586914, -95.39057159423828 29.757761001586914, -95.39057159423828 29.757970809936523, -95.39055633544922 29.757972717285156, -95.39055633544922 29.75801658630371, -95.39044952392578 29.758018493652344, -95.3904037475586 29.758020401000977, -95.39041137695312 29.758180618286133, -95.39041137695312 29.758180618286133, -95.39041900634766 29.75850486755371, -95.39046478271484 29.75850486755371, -95.39046478271484 29.75856590270996, -95.39041900634766 29.75856590270996, -95.39042663574219 29.758956909179688, -95.3904800415039 29.758956909179688, -95.3904800415039 29.759004592895508, -95.39058685302734 29.759002685546875, -95.39058685302734 29.759069442749023, -95.39056396484375 29.759069442749023, -95.39057159423828 29.759130477905273, -95.39057159423828 29.759241104125977, -95.38980102539062 29.759258270263672, -95.38980102539062 29.75923728942871, -95.38967895507812 29.759241104125977, -95.38965606689453 29.758590698242188, -95.38968658447266 29.758590698242188, -95.38968658447266 29.758520126342773), (-95.39031982421875 29.759008407592773, -95.39030456542969 29.758527755737305, -95.39039611816406 29.758525848388672, -95.39039611816406 29.758512496948242, -95.39038848876953 29.758512496948242, -95.39038848876953 29.75850486755371, -95.38981628417969 29.75851821899414, -95.38981628417969 29.758586883544922, -95.38988494873047 29.75858497619629, -95.38990020751953 29.759145736694336, -95.38993072509766 29.759145736694336, -95.38993072509766 29.759061813354492, -95.39044189453125 29.759050369262695, -95.39044189453125 29.75900650024414, -95.39042663574219 29.75900650024414, -95.39031982421875 29.759008407592773), (-95.390380859375 29.7583065032959, -95.390380859375 29.758180618286133, -95.39012908935547 29.75818634033203, -95.39012908935547 29.75818634033203, -95.39012908935547 29.75821876525879, -95.39002227783203 29.758222579956055, -95.3900146484375 29.758188247680664, -95.3900146484375 29.758180618286133, -95.3900146484375 29.757970809936523, -95.39012145996094 29.75796890258789, -95.39012145996094 29.75800132751465, -95.39036560058594 29.75799560546875, -95.39036560058594 29.75796890258789, -95.39045715332031 29.757965087890625, -95.39045715332031 29.757869720458984, -95.38958740234375 29.757888793945312, -95.38957977294922 29.7578067779541, -95.38956451416016 29.7578067779541, -95.38956451416016 29.757883071899414, -95.3894271850586 29.758020401000977, -95.3893814086914 29.75802230834961, -95.3893814086914 29.75804328918457, -95.38953399658203 29.758039474487305, -95.38954162597656 29.75828742980957, -95.38945770263672 29.758289337158203, -95.38945770263672 29.75832748413086, -95.390380859375 29.7583065032959))","{""type"":""multipolygon""}",relation
,,,,,,,,AMLI 2121,,,,,,,yes,,,,,,,,,,,,,,,24825467258,1472177439,1,0,"POLYGON ((-95.39045715332031 29.760469436645508, -95.39046478271484 29.760452270507812, -95.3906021118164 29.760452270507812, -95.39063262939453 29.76047134399414, -95.39070892333984 29.760469436645508, -95.39071655273438 29.760692596435547, -95.39069366455078 29.760692596435547, -95.39069366455078 29.760814666748047, -95.39086151123047 29.760814666748047, -95.39086151123047 29.76080322265625, -95.3911361694336 29.760801315307617, -95.3911361694336 29.76080894470215, -95.39130401611328 29.760807037353516, -95.39130401611328 29.760683059692383, -95.39128875732422 29.760683059692383, -95.39127349853516 29.759546279907227, -95.39128875732422 29.759546279907227, -95.39128875732422 29.75942611694336, -95.39112854003906 29.75942611694336, -95.39112854003906 29.75943946838379, -95.39093780517578 29.759441375732422, -95.39093780517578 29.759429931640625, -95.39067077636719 29.759431838989258, -95.39067077636719 29.759445190429688, -95.39038848876953 29.75944709777832, -95.39038848876953 29.759437561035156, -95.39012145996094 29.75943946838379, -95.39012145996094 29.759449005126953, -95.38993072509766 29.759450912475586, -95.38993072509766 29.759441375732422, -95.38976287841797 29.759441375732422, -95.38976287841797 29.759559631347656, -95.38978576660156 29.759559631347656, -95.3897933959961 29.760494232177734, -95.38977813720703 29.760494232177734, -95.38977813720703 29.760608673095703, -95.38994598388672 29.760608673095703, -95.38994598388672 29.760601043701172, -95.3902359008789 29.76059913635254, -95.39024353027344 29.760698318481445, -95.39022064208984 29.760698318481445, -95.39022064208984 29.760818481445312, -95.39038848876953 29.76081657409668, -95.39038848876953 29.760696411132812, -95.39037322998047 29.760696411132812, -95.39037322998047 29.760469436645508, -95.39045715332031 29.760469436645508), (-95.39069366455078 29.7602596282959, -95.39070129394531 29.760251998901367, -95.39070129394531 29.759990692138672, -95.39068603515625 29.75997543334961, -95.39038848876953 29.75997543334961, -95.39036560058594 29.760000228881836, -95.39037322998047 29.760251998901367, -95.390380859375 29.760263442993164, -95.39044952392578 29.760263442993164, -95.39046478271484 29.760272979736328, -95.3906021118164 29.760269165039062, -95.390625 29.7602596282959, -95.39069366455078 29.7602596282959), (-95.39105987548828 29.760128021240234, -95.39093780517578 29.760128021240234, -95.39091491699219 29.76011848449707, -95.39091491699219 29.75998878479004, -95.39093017578125 29.75997543334961, -95.39105224609375 29.75997543334961, -95.39107513427734 29.759986877441406, -95.39107513427734 29.760114669799805, -95.39105987548828 29.760128021240234), (-95.39105987548828 29.759782791137695, -95.39093017578125 29.759780883789062, -95.39091491699219 29.759769439697266, -95.39090728759766 29.759645462036133, -95.39093017578125 29.759624481201172, -95.39104461669922 29.759624481201172, -95.39106750488281 29.759641647338867, -95.39107513427734 29.759763717651367, -95.39105987548828 29.759782791137695), (-95.39015197753906 29.759998321533203, -95.39013671875 29.75998306274414, -95.39000701904297 29.759986877441406, -95.38999938964844 29.75999641418457, -95.38999938964844 29.760391235351562, -95.39002990722656 29.76041603088379, -95.39013671875 29.760412216186523, -95.3901596069336 29.760391235351562, -95.39015197753906 29.759998321533203), (-95.39070129394531 29.759647369384766, -95.39067840576172 29.75963020324707, -95.390380859375 29.75963020324707, -95.3903579711914 29.759645462036133, -95.3903579711914 29.759775161743164, -95.390380859375 29.75979232788086, -95.39067840576172 29.759790420532227, -95.39070129394531 29.759777069091797, -95.39070129394531 29.759647369384766), (-95.39107513427734 29.76058578491211, -95.39105224609375 29.760608673095703, -95.39093780517578 29.760608673095703, -95.39092254638672 29.760595321655273, -95.39091491699219 29.76033592224121, -95.39093780517578 29.76032257080078, -95.39105987548828 29.76032066345215, -95.39107513427734 29.760334014892578, -95.39107513427734 29.76058578491211), (-95.39013671875 29.759790420532227, -95.3900146484375 29.759790420532227, -95.3899917602539 29.75977897644043, -95.3899917602539 29.75965118408203, -95.3900146484375 29.759634017944336, -95.39012908935547 29.759632110595703, -95.39015197753906 29.759647369384766, -95.39015197753906 29.759775161743164, -95.39013671875 29.759790420532227))","{""type"":""multipolygon""}",relation
Houston,,,160,,77007,Birdsall Street,,The Parker,,,+18328617825,,,https://www.theparkeratthepark.com/?utm_source=GoogleLocalListing&utm_medium=organic,apartments,,,5,,,,,,,,,,,,9349465495,1648491965,1,0,"POLYGON ((-95.41999053955078 29.76276206970215, -95.41931915283203 29.76276397705078, -95.4193115234375 29.76190948486328, -95.41998291015625 29.76190185546875, -95.41998291015625 29.7620792388916, -95.41999053955078 29.76276206970215), (-95.41973876953125 29.762571334838867, -95.41958618164062 29.7625732421875, -95.41956329345703 29.762554168701172, -95.41954803466797 29.76212501525879, -95.41957092285156 29.762100219726562, -95.41972351074219 29.762100219726562, -95.41975402832031 29.762121200561523, -95.41975402832031 29.762554168701172, -95.41973876953125 29.762571334838867))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
Houston,,,155,,77007,Birdsall Street,,Sunrise By The Park,,,+17138617275,,,https://www.sunrisebythepark.com/,apartments,,,5,,,,,,,,,,,,9335488323,1648926743,3,0,"POLYGON ((-95.42085266113281 29.76274871826172, -95.42024230957031 29.762752532958984, -95.42023468017578 29.762004852294922, -95.42074584960938 29.76200294494629, -95.42084503173828 29.76200294494629, -95.42085266113281 29.76274871826172), (-95.42061614990234 29.7625732421875, -95.42047882080078 29.7625732421875, -95.42045593261719 29.762556076049805, -95.42045593261719 29.762529373168945, -95.42047882080078 29.762529373168945, -95.42047882080078 29.762483596801758, -95.42045593261719 29.762483596801758, -95.42045593261719 29.76239585876465, -95.42047882080078 29.762393951416016, -95.42047119140625 29.762348175048828, -95.42045593261719 29.762351989746094, -95.42045593261719 29.76227569580078, -95.42047119140625 29.76227378845215, -95.42047119140625 29.762226104736328, -95.42045593261719 29.762226104736328, -95.42045593261719 29.76220703125, -95.42047119140625 29.762191772460938, -95.42060852050781 29.762187957763672, -95.4206314086914 29.762205123901367, -95.4206314086914 29.76222801208496, -95.42060852050781 29.76222801208496, -95.42061614990234 29.762271881103516, -95.4206314086914 29.76227378845215, -95.42063903808594 29.762351989746094, -95.42061614990234 29.762351989746094, -95.42061614990234 29.76239585876465, -95.4206314086914 29.76239585876465, -95.42063903808594 29.76248550415039, -95.42061614990234 29.762487411499023, -95.42061614990234 29.762529373168945, -95.42063903808594 29.762527465820312, -95.42063903808594 29.762556076049805, -95.42061614990234 29.7625732421875))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
Houston,,,100,,77007,Detering Street,,Virage on Memorial,,,,,,,apartments,,,7,,,,,,,,,microsoft/BuildingFootprints,,,37952322990,1714367548,1,0,"POLYGON ((-95.41471099853516 29.763622283935547, -95.41537475585938 29.763534545898438, -95.41592407226562 29.76352882385254, -95.41593170166016 29.763654708862305, -95.41607666015625 29.76365089416504, -95.41607666015625 29.763612747192383, -95.41616821289062 29.76361083984375, -95.4161605834961 29.762968063354492, -95.41615295410156 29.762699127197266, -95.41551208496094 29.762720108032227, -95.41551208496094 29.7626895904541, -95.41545867919922 29.7626895904541, -95.41545867919922 29.762605667114258, -95.41534423828125 29.762609481811523, -95.41533660888672 29.762474060058594, -95.4152603149414 29.762474060058594, -95.41522216796875 29.762439727783203, -95.41506958007812 29.76255226135254, -95.41513061523438 29.762636184692383, -95.4151382446289 29.76297950744629, -95.41461944580078 29.763044357299805, -95.41471099853516 29.763622283935547), (-95.41593170166016 29.763343811035156, -95.41592407226562 29.76316261291504, -95.41546630859375 29.763168334960938, -95.41546630859375 29.763349533081055, -95.41593170166016 29.763343811035156), (-95.41524505615234 29.763349533081055, -95.41521453857422 29.763181686401367, -95.41488647460938 29.763221740722656, -95.41490936279297 29.763389587402344, -95.41524505615234 29.763349533081055))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
