addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:street,email,name,opening_hours,operator,phone,website,building,amenity,building:levels,building:material,craft,height,internet_access,office,shop,source,start_date,wikipedia,id,timestamp,version,changeset,geometry,tags,osm_type,ref,landuse,building:flats
,,,,,,,,,,,,,school,,,,,,,,,,,,25513003160,1607837640,1,0,"POLYGON ((-94.08370971679688 36.15941619873047, -94.08391571044922 36.159461975097656, -94.08395385742188 36.15934753417969, -94.08403015136719 36.159366607666016, -94.08406066894531 36.15926742553711, -94.08415222167969 36.15928649902344, -94.08415985107422 36.159271240234375, -94.08424377441406 36.15929412841797, -94.08424377441406 36.159305572509766, -94.08431243896484 36.15932083129883, -94.08432006835938 36.15930938720703, -94.08441162109375 36.15932846069336, -94.08440399169922 36.15934371948242, -94.08448028564453 36.159358978271484, -94.08448028564453 36.15934371948242, -94.08457946777344 36.15936279296875, -94.0845718383789 36.15937805175781, -94.08460235595703 36.159385681152344, -94.0845718383789 36.15946960449219, -94.0846939086914 36.15949630737305, -94.0845947265625 36.15978240966797, -94.08460998535156 36.159786224365234, -94.08458709716797 36.15987014770508, -94.08455657958984 36.15986251831055, -94.08455657958984 36.159942626953125, -94.08466339111328 36.159942626953125, -94.08467864990234 36.160064697265625, -94.084716796875 36.160064697265625, -94.084716796875 36.160099029541016, -94.08474731445312 36.160099029541016, -94.0847396850586 36.1601676940918, -94.084716796875 36.1601676940918, -94.084716796875 36.16020584106445, -94.08465576171875 36.16020584106445, -94.08464813232422 36.16032791137695, -94.08454895019531 36.16032791137695, -94.08454132080078 36.160400390625, -94.0845718383789 36.160396575927734, -94.0845947265625 36.16048049926758, -94.08457946777344 36.160484313964844, -94.08466339111328 36.160770416259766, -94.08453369140625 36.16079330444336, -94.08456420898438 36.16088104248047, -94.08453369140625 36.160884857177734, -94.08453369140625 36.1609001159668, -94.08444213867188 36.160919189453125, -94.08444213867188 36.16090393066406, -94.08436584472656 36.16091537475586, -94.0843734741211 36.16093063354492, -94.08428192138672 36.16094970703125, -94.08427429199219 36.16093444824219, -94.0842056274414 36.160945892333984, -94.0842056274414 36.16096115112305, -94.08411407470703 36.16097640991211, -94.0841064453125 36.16096496582031, -94.08401489257812 36.160980224609375, -94.08399200439453 36.16088104248047, -94.0837173461914 36.16093444824219, -94.08375549316406 36.16105651855469, -94.0836181640625 36.16108322143555, -94.0835952758789 36.161006927490234, -94.08330535888672 36.16106033325195, -94.08320617675781 36.16072463989258, -94.08317565917969 36.16073226928711, -94.0831527709961 36.16067123413086, -94.08319091796875 36.160667419433594, -94.08318328857422 36.16065216064453, -94.08358001708984 36.160579681396484, -94.08357238769531 36.160552978515625, -94.08363342285156 36.16054153442383, -94.0836410522461 36.16056823730469, -94.08442687988281 36.16041946411133, -94.08439636230469 36.16029739379883, -94.08425903320312 36.16029357910156, -94.08429718017578 36.16026306152344, -94.0843276977539 36.160221099853516, -94.08428192138672 36.16008377075195, -94.08425903320312 36.15996551513672, -94.08440399169922 36.159969329833984, -94.08444213867188 36.15983963012695, -94.08372497558594 36.1596794128418, -94.0837173461914 36.15970993041992, -94.08364868164062 36.15969467163086, -94.08365631103516 36.15966796875, -94.08329772949219 36.15959548950195, -94.08323669433594 36.159820556640625, -94.08316040039062 36.15980911254883, -94.0831298828125 36.16004180908203, -94.08312225341797 36.160037994384766, -94.08312225341797 36.16006851196289, -94.0831527709961 36.16006851196289, -94.0831527709961 36.16016387939453, -94.08311462402344 36.16016387939453, -94.08311462402344 36.16019058227539, -94.0831298828125 36.16019058227539, -94.08314514160156 36.16041946411133, -94.0832290649414 36.1604118347168, -94.08326721191406 36.16059112548828, -94.08293914794922 36.16064453125, -94.08296203613281 36.16070556640625, -94.08281707763672 36.16073226928711, -94.08277130126953 36.16050720214844, -94.08274841308594 36.16050720214844, -94.0827407836914 36.16047286987305, -94.082763671875 36.16046905517578, -94.0827407836914 36.160221099853516, -94.08258819580078 36.16021728515625, -94.08259582519531 36.159996032714844, -94.08274841308594 36.15999984741211, -94.08274841308594 36.15996170043945, -94.08277130126953 36.15979766845703, -94.08284759521484 36.15949630737305, -94.08280181884766 36.159488677978516, -94.08281707763672 36.15944290161133, -94.08272552490234 36.159427642822266, -94.08285522460938 36.15902328491211, -94.08370971679688 36.15920639038086, -94.08372497558594 36.1591796875, -94.08378601074219 36.15919494628906, -94.08370971679688 36.15941619873047))","{""type"":""multipolygon""}",relation,,,
Alpena,,,108,,72611,Main Street East,,,,,,,yes,,,,,,,,,,,,73570026173,1730043645,1,0,"POLYGON ((-93.29214477539062 36.29427719116211, -93.29206085205078 36.294288635253906, -93.29206848144531 36.2943229675293, -93.29214477539062 36.29427719116211))","{""addr:state"":""AR"",""type"":""multipolygon""}",relation,,,
Alpena,,,106,,72611,Main Street West,,,,,,,commercial,,,,,,,,,,,,73478945358,1730043645,1,0,"POLYGON ((-93.29285430908203 36.2942008972168, -93.29276275634766 36.294212341308594, -93.29280090332031 36.294403076171875, -93.29289245605469 36.29438781738281, -93.29285430908203 36.2942008972168))","{""addr:state"":""AR"",""type"":""multipolygon""}",relation,,,
Alpena,,,102,,72611,Main Street East,,,,,,,yes,,,,,,,,,,,,73515377681,1730043645,1,0,"MULTIPOLYGON (((-93.2923583984375 36.29445266723633, -93.29244232177734 36.29444122314453, -93.29238891601562 36.2941780090332, -93.2923583984375 36.29445266723633)), ((-93.2923583984375 36.29445266723633, -93.29232025146484 36.294254302978516, -93.29222106933594 36.29426574707031, -93.2923583984375 36.29445266723633)))","{""addr:state"":""AR"",""type"":""multipolygon""}",relation,,,
Alpena,,,104,,72611,Main Street East,,,,,,,yes,,,,,,,,,,,,73533593844,1730043645,1,0,"POLYGON ((-93.2923583984375 36.29445266723633, -93.29232025146484 36.294254302978516, -93.29222106933594 36.29426574707031, -93.2923583984375 36.29445266723633))","{""addr:state"":""AR"",""type"":""multipolygon""}",relation,,,
Alpena,,,122,,72611,Main Street East,,,,,,,yes,,,,,,,,,,,,73697539356,1730043645,1,0,"POLYGON ((-93.29156494140625 36.29439163208008, -93.29151153564453 36.29439926147461, -93.29151916503906 36.29444122314453, -93.2914810180664 36.2944450378418, -93.29149627685547 36.294498443603516, -93.29156494140625 36.29439163208008))","{""addr:state"":""AR"",""type"":""multipolygon""}",relation,,,
Alpena,,,124,,72611,Main Street East,,,,,,,yes,,,,,,,,,,,,73715755529,1730043645,1,0,"POLYGON ((-93.29149627685547 36.294498443603516, -93.29141998291016 36.29450607299805, -93.29143524169922 36.294578552246094, -93.29151153564453 36.2945671081543, -93.29149627685547 36.294498443603516))","{""addr:state"":""AR"",""type"":""multipolygon""}",relation,,,
,,,,,,,,,,,,,yes,,,,,,,,,,,,64790915618,1716930996,1,0,"POLYGON ((-94.14752197265625 36.30070495605469, -94.1472396850586 36.30081558227539, -94.14691925048828 36.30087661743164, -94.14661407470703 36.3008918762207, -94.14629364013672 36.30084228515625, -94.14600372314453 36.30074691772461, -94.145751953125 36.30059051513672, -94.14558410644531 36.30046081542969, -94.14545440673828 36.30030059814453, -94.14535522460938 36.30012893676758, -94.14527893066406 36.2999382019043, -94.14524841308594 36.29969024658203, -94.14529418945312 36.29943084716797, -94.14574432373047 36.29973220825195, -94.1457748413086 36.29991149902344, -94.14584350585938 36.29987716674805, -94.14595031738281 36.299827575683594, -94.14608764648438 36.29978561401367, -94.14620208740234 36.299774169921875, -94.14618682861328 36.29963302612305, -94.1462173461914 36.29949188232422, -94.14620971679688 36.29939270019531, -94.14631652832031 36.29939270019531, -94.14643859863281 36.299339294433594, -94.14662170410156 36.29930877685547, -94.14676666259766 36.29930877685547, -94.14691925048828 36.299320220947266, -94.14698028564453 36.29933547973633, -94.1471176147461 36.29934310913086, -94.14712524414062 36.29954147338867, -94.14706420898438 36.299556732177734, -94.14707946777344 36.29963684082031, -94.14730072021484 36.29963684082031, -94.14730834960938 36.299747467041016, -94.14740753173828 36.299747467041016, -94.14740753173828 36.29960632324219, -94.14764404296875 36.299598693847656, -94.14763641357422 36.29951477050781, -94.14786529541016 36.29948043823242, -94.14787292480469 36.299522399902344, -94.1484375 36.299442291259766, -94.14842224121094 36.29981231689453, -94.14845275878906 36.299808502197266, -94.14844512939453 36.2999267578125, -94.14839935302734 36.299930572509766, -94.14836883544922 36.300106048583984, -94.14775848388672 36.30012512207031, -94.14775848388672 36.30010223388672, -94.14730834960938 36.300113677978516, -94.14732360839844 36.30036544799805, -94.14720153808594 36.3004264831543, -94.14752197265625 36.30070495605469), (-94.146240234375 36.2998161315918, -94.14617156982422 36.29981994628906, -94.14604949951172 36.29983901977539, -94.14593505859375 36.29988479614258, -94.14579772949219 36.299957275390625, -94.1458511352539 36.30006790161133, -94.14598083496094 36.30022048950195, -94.14612579345703 36.30034255981445, -94.14630889892578 36.300437927246094, -94.14653015136719 36.30049133300781, -94.14663696289062 36.30051040649414, -94.14664459228516 36.30046081542969, -94.14651489257812 36.3004264831543, -94.14643859863281 36.30037307739258, -94.14651489257812 36.300315856933594, -94.14643096923828 36.30021667480469, -94.14643859863281 36.30012130737305, -94.14644622802734 36.300052642822266, -94.14636993408203 36.29993438720703, -94.14627838134766 36.29985046386719, -94.146240234375 36.2998161315918))","{""type"":""multipolygon""}",relation,,,
,,,,,,,,,,,,,yes,,,,,,,,,,,,64826211229,1716954805,1,0,"POLYGON ((-94.1246337890625 36.32389450073242, -94.12464141845703 36.32370376586914, -94.12467193603516 36.323699951171875, -94.12467956542969 36.32286834716797, -94.12407684326172 36.322853088378906, -94.12407684326172 36.32276153564453, -94.12403869628906 36.322757720947266, -94.12403869628906 36.322689056396484, -94.1236572265625 36.322669982910156, -94.1236572265625 36.32260513305664, -94.12362670898438 36.322601318359375, -94.12348175048828 36.322601318359375, -94.12348175048828 36.32253646850586, -94.1231918334961 36.32252883911133, -94.12318420410156 36.3228874206543, -94.12303924560547 36.3228874206543, -94.12303924560547 36.322933197021484, -94.12298583984375 36.322933197021484, -94.12299346923828 36.32246398925781, -94.12238311767578 36.322452545166016, -94.12238311767578 36.32295227050781, -94.12258911132812 36.32296371459961, -94.12258911132812 36.32316207885742, -94.12249755859375 36.32316207885742, -94.12249755859375 36.3232307434082, -94.12251281738281 36.323280334472656, -94.1225357055664 36.323299407958984, -94.12249755859375 36.32331085205078, -94.12255096435547 36.32337188720703, -94.12264251708984 36.32344436645508, -94.12271881103516 36.32347106933594, -94.12281799316406 36.323490142822266, -94.1229019165039 36.32349395751953, -94.12296295166016 36.323486328125, -94.12305450439453 36.32345962524414, -94.12310791015625 36.32343292236328, -94.12313842773438 36.32340621948242, -94.12317657470703 36.32340621948242, -94.12317657470703 36.32343292236328, -94.12345123291016 36.32343292236328, -94.12345123291016 36.32340621948242, -94.12405395507812 36.32341766357422, -94.1240463256836 36.32353973388672, -94.12407684326172 36.32355499267578, -94.12409973144531 36.323585510253906, -94.12395477294922 36.32362365722656, -94.12395477294922 36.32360076904297, -94.12352752685547 36.32368469238281, -94.12353515625 36.32371139526367, -94.12323760986328 36.32377243041992, -94.12319946289062 36.32368469238281, -94.12297821044922 36.323753356933594, -94.12288665771484 36.32380676269531, -94.1228256225586 36.32384490966797, -94.12274932861328 36.323917388916016, -94.1227798461914 36.323970794677734, -94.12273406982422 36.32398223876953, -94.12283325195312 36.324188232421875, -94.12298583984375 36.324188232421875, -94.12298583984375 36.32421875, -94.12281799316406 36.324214935302734, -94.12276458740234 36.32426834106445, -94.12275695800781 36.324432373046875, -94.12281799316406 36.32447052001953, -94.12281799316406 36.324554443359375, -94.12263488769531 36.32456588745117, -94.12262725830078 36.32478332519531, -94.12307739257812 36.32478713989258, -94.12307739257812 36.32468795776367, -94.12313842773438 36.32469177246094, -94.1231460571289 36.32445526123047, -94.12335968017578 36.324462890625, -94.12335968017578 36.32443618774414, -94.12351989746094 36.324440002441406, -94.1235122680664 36.324466705322266, -94.12361907958984 36.32447052001953, -94.1236343383789 36.324119567871094, -94.12381744384766 36.32415771484375, -94.12382507324219 36.324134826660156, -94.12409210205078 36.324180603027344, -94.12413024902344 36.324031829833984, -94.12416076660156 36.32403564453125, -94.12418365478516 36.32395935058594, -94.12439727783203 36.32395553588867, -94.12439727783203 36.32389450073242, -94.1246337890625 36.32389450073242), (-94.12406158447266 36.323360443115234, -94.12401580810547 36.32308578491211, -94.12389373779297 36.32307815551758, -94.12389373779297 36.32335662841797, -94.12406158447266 36.323360443115234))","{""type"":""multipolygon""}",relation,,,
Green Forest,,,800,,72638,Tommy Ratzlaff Avenue,,Green Forest High School,,,,,yes,school,,,,,,,,,,,74007230488,1730071306,1,0,"POLYGON ((-93.43421936035156 36.32967758178711, -93.43487548828125 36.329689025878906, -93.43489837646484 36.32895278930664, -93.43434143066406 36.32894515991211, -93.43434143066406 36.32915115356445, -93.43423461914062 36.32915115356445, -93.43421936035156 36.32967758178711), (-93.4347152709961 36.32949447631836, -93.43441772460938 36.329490661621094, -93.4344253540039 36.329132080078125, -93.43472290039062 36.329139709472656, -93.4347152709961 36.32949447631836))","{""addr:state"":""AR"",""ele"":""402"",""gnis:feature_id"":""69219"",""type"":""multipolygon""}",relation,,,
,,,,,,,,,,,,,school,,,,,,,,,,,,76319380009,1734990482,1,0,"POLYGON ((-93.57489776611328 36.36988830566406, -93.57538604736328 36.36989212036133, -93.57538604736328 36.369659423828125, -93.57508850097656 36.369659423828125, -93.57513427734375 36.36958694458008, -93.5750503540039 36.369476318359375, -93.5748519897461 36.369476318359375, -93.57485961914062 36.369441986083984, -93.57505798339844 36.369441986083984, -93.57520294189453 36.3694953918457, -93.57524871826172 36.36943435668945, -93.57551574707031 36.369564056396484, -93.57563018798828 36.36940383911133, -93.57527923583984 36.36923599243164, -93.57511138916016 36.36923599243164, -93.57511138916016 36.36918640136719, -93.57525634765625 36.36918640136719, -93.57526397705078 36.36893844604492, -93.57523345947266 36.36893081665039, -93.57565307617188 36.36873245239258, -93.57553100585938 36.36857223510742, -93.57518768310547 36.36873245239258, -93.57514953613281 36.36867904663086, -93.57496643066406 36.36868667602539, -93.57492065429688 36.36874771118164, -93.5745849609375 36.368587493896484, -93.57447814941406 36.36873245239258, -93.5748291015625 36.368896484375, -93.57437896728516 36.368896484375, -93.57437133789062 36.36907958984375, -93.57463073730469 36.36907958984375, -93.57463073730469 36.36919021606445, -93.5743179321289 36.36919021606445, -93.5743179321289 36.3693733215332, -93.57465362548828 36.3693733215332, -93.57470703125 36.36940002441406, -93.57463073730469 36.369503021240234, -93.57470703125 36.36962890625, -93.57484436035156 36.369625091552734, -93.57488250732422 36.369659423828125, -93.5748062133789 36.36975860595703, -93.57489776611328 36.36988830566406), (-93.57502746582031 36.369205474853516, -93.57502746582031 36.36896514892578, -93.57484436035156 36.36896896362305, -93.57484436035156 36.369205474853516, -93.57502746582031 36.369205474853516))","{""type"":""multipolygon""}",relation,,,
Eureka Springs,,,11882,,72631,AR-187,,Pointe West Resort & Suites,,,,,yes,,,,,,,,,,,,33506274741,1715792565,2,0,"MULTIPOLYGON (((-93.83647155761719 36.406558990478516, -93.83629608154297 36.40660095214844, -93.83617401123047 36.4062614440918, -93.83634948730469 36.406219482421875, -93.83647155761719 36.406558990478516)), ((-93.83631896972656 36.406166076660156, -93.8361587524414 36.40620040893555, -93.83612060546875 36.40608596801758, -93.83628845214844 36.40605545043945, -93.83631896972656 36.406166076660156)))","{""addr:state"":""AR"",""tourism"":""motel"",""type"":""multipolygon""}",relation,,,
,,,,,,,,,,,,,yes,,,,,,,,,,,,83687610888,1744313093,1,0,"POLYGON ((-93.72084045410156 36.40715026855469, -93.72084045410156 36.40727615356445, -93.72069549560547 36.40727233886719, -93.72068786621094 36.407196044921875, -93.72074127197266 36.40719985961914, -93.72074890136719 36.40716552734375, -93.72074890136719 36.40715026855469, -93.72064971923828 36.40715026855469, -93.72064971923828 36.40711212158203, -93.72064971923828 36.407081604003906, -93.72067260742188 36.407081604003906, -93.72067260742188 36.40704345703125, -93.7206802368164 36.40694808959961, -93.72083282470703 36.406951904296875, -93.72083282470703 36.40696716308594, -93.72086334228516 36.40696716308594, -93.72086334228516 36.40701675415039, -93.72083282470703 36.40701675415039, -93.72083282470703 36.40708923339844, -93.72085571289062 36.40708923339844, -93.72085571289062 36.407142639160156, -93.72084045410156 36.40713882446289, -93.72084045410156 36.40715026855469))","{""type"":""multipolygon""}",relation,,,
