addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,building,amenity,building:flats,building:levels,building:material,building:use,craft,height,internet_access,landuse,office,shop,source,start_date,wikipedia,id,timestamp,version,changeset,geometry,tags,osm_type
Wilmington,,,8137,,28411,,Market Street,,AA Self Storage,,,+1 877 214 9647,,,https://www.aa-self-storage.com/locations/porters-neck-nc/,yes,,,,,,,,,,,storage_rental,AA Self Storage website;Mapbox Satellite;survey,,,5133647536,1662062224,2,0,"MULTIPOLYGON (((-77.79350280761719 34.29746627807617, -77.79341125488281 34.29740905761719, -77.7934799194336 34.29733657836914, -77.79357147216797 34.297393798828125, -77.79350280761719 34.29746627807617)), ((-77.79383850097656 34.29768753051758, -77.7935791015625 34.297508239746094, -77.79364776611328 34.29744338989258, -77.79390716552734 34.29762268066406, -77.79383850097656 34.29768753051758)), ((-77.79413604736328 34.29789733886719, -77.79386901855469 34.29771423339844, -77.79393768310547 34.29765319824219, -77.79419708251953 34.29783248901367, -77.79413604736328 34.29789733886719)), ((-77.79405212402344 34.29802322387695, -77.7938461303711 34.297882080078125, -77.79389953613281 34.297828674316406, -77.79410552978516 34.297969818115234, -77.79405212402344 34.29802322387695)), ((-77.7939453125 34.29812240600586, -77.79373931884766 34.2979850769043, -77.79379272460938 34.29793167114258, -77.79399871826172 34.29806900024414, -77.7939453125 34.29812240600586)), ((-77.79370880126953 34.29835510253906, -77.79354095458984 34.29823684692383, -77.79360961914062 34.29817199707031, -77.79377746582031 34.29829025268555, -77.79370880126953 34.29835510253906)), ((-77.7936019897461 34.2984619140625, -77.79341125488281 34.2983283996582, -77.79347229003906 34.29826354980469, -77.79367065429688 34.298397064208984, -77.7936019897461 34.2984619140625)), ((-77.79350280761719 34.298561096191406, -77.79328155517578 34.29840850830078, -77.7933349609375 34.2983512878418, -77.7935562133789 34.29850387573242, -77.79350280761719 34.298561096191406)), ((-77.79443359375 34.298805236816406, -77.79427337646484 34.2986946105957, -77.79458618164062 34.29838180541992, -77.79474639892578 34.298492431640625, -77.79443359375 34.298805236816406)), ((-77.79399108886719 34.29887390136719, -77.79363250732422 34.29862594604492, -77.79428100585938 34.297969818115234, -77.7945556640625 34.298152923583984, -77.79444885253906 34.29826354980469, -77.79454040527344 34.29832458496094, -77.79399108886719 34.29887390136719)))","{""addr:state"":""NC"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,roof,,,,,,,,,,,,,,,9460451630,1645461078,2,0,"POLYGON ((-77.87885284423828 34.32191467285156, -77.87881469726562 34.3218994140625, -77.8786392211914 34.32217788696289, -77.87863159179688 34.322174072265625, -77.87860107421875 34.322227478027344, -77.87860870361328 34.32223129272461, -77.87843322753906 34.322513580322266, -77.87841796875 34.322505950927734, -77.87837982177734 34.32256317138672, -77.87831115722656 34.322532653808594, -77.87826538085938 34.322601318359375, -77.87833404541016 34.3226318359375, -77.87830352783203 34.32268524169922, -77.8783187866211 34.32269287109375, -77.8781509399414 34.32297134399414, -77.87814331054688 34.322967529296875, -77.87810516357422 34.32301712036133, -77.87812042236328 34.323020935058594, -77.87794494628906 34.32330322265625, -77.87799072265625 34.32332229614258, -77.87815856933594 34.32304000854492, -77.878173828125 34.32304382324219, -77.87820434570312 34.322994232177734, -77.8781967163086 34.32299041748047, -77.87836456298828 34.32270812988281, -77.87837982177734 34.32270812988281, -77.87841796875 34.32265090942383, -77.87848663330078 34.32268142700195, -77.8785171508789 34.322628021240234, -77.87844848632812 34.32259750366211, -77.87848663330078 34.32254409790039, -77.87847900390625 34.32252883911133, -77.87865447998047 34.32225036621094, -77.878662109375 34.3222541809082, -77.87869262695312 34.32220458984375, -77.8786849975586 34.322200775146484, -77.87885284423828 34.32191467285156), (-77.87841033935547 34.32265090942383, -77.87844848632812 34.32259750366211, -77.87837982177734 34.322566986083984, -77.87834930419922 34.32262420654297, -77.87841033935547 34.32265090942383))","{""layer"":""1"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,microsoft/BuildingFootprints,,,54429534985,1707270049,1,0,"POLYGON ((-77.921142578125 34.548797607421875, -77.92113494873047 34.54867172241211, -77.9212875366211 34.548667907714844, -77.9212875366211 34.54853820800781, -77.92109680175781 34.54854202270508, -77.92109680175781 34.54850387573242, -77.921142578125 34.54850387573242, -77.921142578125 34.548439025878906, -77.92120361328125 34.548439025878906, -77.92120361328125 34.54830551147461, -77.92060089111328 34.548316955566406, -77.92060852050781 34.5484504699707, -77.92097473144531 34.54844284057617, -77.92097473144531 34.54850769042969, -77.92100524902344 34.54850769042969, -77.92101287841797 34.54854202270508, -77.92068481445312 34.54854965209961, -77.92069244384766 34.548683166503906, -77.92097473144531 34.548675537109375, -77.92098236083984 34.54880142211914, -77.92081451416016 34.548805236816406, -77.92081451416016 34.54893493652344, -77.92098236083984 34.54893112182617, -77.92098999023438 34.54905700683594, -77.9206314086914 34.54906463623047, -77.9206314086914 34.5491943359375, -77.92098999023438 34.54918670654297, -77.92098999023438 34.54922866821289, -77.92108917236328 34.54922866821289, -77.92108917236328 34.5491828918457, -77.92168426513672 34.549171447753906, -77.92168426513672 34.549041748046875, -77.92143249511719 34.54904556274414, -77.92142486572266 34.54892349243164, -77.92149353027344 34.548919677734375, -77.92149353027344 34.548789978027344, -77.921142578125 34.548797607421875), (-77.92132568359375 34.549049377441406, -77.92131805419922 34.54892349243164, -77.921142578125 34.548927307128906, -77.921142578125 34.549049377441406, -77.92132568359375 34.549049377441406))","{""type"":""multipolygon""}",relation
Wallace,,,647,,28466,,Southeast Railroad Street,,,,,,,,,commercial,,,,,,,,,,,,,,,82941658516,1646165354,1,0,"POLYGON ((-77.9923324584961 34.72747039794922, -77.99217987060547 34.72750473022461, -77.9920654296875 34.72719192504883, -77.9917221069336 34.72727966308594, -77.9916763305664 34.72715759277344, -77.99181365966797 34.72711944580078, -77.99178314208984 34.72705841064453, -77.9916763305664 34.72707748413086, -77.99163818359375 34.72696304321289, -77.99224853515625 34.726806640625, -77.99226379394531 34.726844787597656, -77.99234008789062 34.72682571411133, -77.99234008789062 34.726802825927734, -77.99246978759766 34.72677230834961, -77.99249267578125 34.72684860229492, -77.99237060546875 34.72688293457031, -77.99236297607422 34.726863861083984, -77.99227905273438 34.72688293457031, -77.99229431152344 34.726924896240234, -77.99217987060547 34.72695541381836, -77.99220275878906 34.727020263671875, -77.99242401123047 34.72697067260742, -77.99246215820312 34.72709274291992, -77.99221801757812 34.72715377807617, -77.9923324584961 34.72747039794922), (-77.99185180664062 34.727108001708984, -77.99201965332031 34.72706985473633, -77.99199676513672 34.72700500488281, -77.99182891845703 34.72704315185547, -77.99185180664062 34.727108001708984))","{""addr:state"":""NC"",""type"":""multipolygon""}",relation
,,,,,,,,,Wallace-Rose Hill High School,,,,,,,school,,,,,,,,,,,,,,,40522826754,1723380488,3,0,"POLYGON ((-77.99919128417969 34.77117919921875, -77.9991683959961 34.771114349365234, -77.99932098388672 34.771080017089844, -77.99931335449219 34.771053314208984, -77.99937438964844 34.77103805541992, -78.00003814697266 34.770877838134766, -78.00000762939453 34.770809173583984, -78.00025177001953 34.770748138427734, -78.00030517578125 34.770904541015625, -78.00023651123047 34.77091979980469, -78.00028228759766 34.77106475830078, -78.00038146972656 34.77133560180664, -78.00045013427734 34.77132034301758, -78.00050354003906 34.7714729309082, -78.00043487548828 34.77149200439453, -78.00030517578125 34.771522521972656, -78.00033569335938 34.771629333496094, -78.00030517578125 34.77164077758789, -78.00027465820312 34.77165222167969, -78.00025177001953 34.771671295166016, -78.00022888183594 34.77169418334961, -78.00020599365234 34.771724700927734, -78.00019073486328 34.771759033203125, -78.00019073486328 34.771793365478516, -78.00019073486328 34.77184295654297, -78.00043487548828 34.77178192138672, -78.0004653930664 34.77186584472656, -78.00047302246094 34.77186584472656, -78.00049591064453 34.77191925048828, -78.0005874633789 34.77189636230469, -78.00061798095703 34.7719841003418, -78.00064849853516 34.77198028564453, -78.00067138671875 34.77204132080078, -78.00054931640625 34.772071838378906, -78.0002670288086 34.77214050292969, -78.00025939941406 34.77212142944336, -78.0001449584961 34.77214813232422, -78.00008392333984 34.77198028564453, -78.00005340576172 34.77190399169922, -78.00001525878906 34.77191162109375, -77.99996185302734 34.771827697753906, -77.99998474121094 34.77181625366211, -78.00001525878906 34.77180480957031, -78.00005340576172 34.771793365478516, -78.0000991821289 34.77178955078125, -78.00013732910156 34.771785736083984, -78.00013732910156 34.771759033203125, -78.00013732910156 34.77172088623047, -78.0001449584961 34.771690368652344, -78.00016021728516 34.771663665771484, -78.00018310546875 34.77163314819336, -78.00020599365234 34.771610260009766, -78.000244140625 34.7715950012207, -78.00028228759766 34.77157974243164, -78.0002670288086 34.77153396606445, -78.00023651123047 34.77145767211914, -77.99958038330078 34.7716178894043, -77.99966430664062 34.7718505859375, -77.9996337890625 34.77185821533203, -77.99966430664062 34.771934509277344, -77.99913024902344 34.77206039428711, -77.99906921386719 34.771873474121094, -77.99959564208984 34.77174758911133, -77.99954986572266 34.77162551879883, -77.9990005493164 34.771759033203125, -77.99887084960938 34.77140426635742, -77.99885559082031 34.7713508605957, -77.99907684326172 34.771297454833984, -77.99909210205078 34.7713508605957, -77.99910736083984 34.77134704589844, -77.99909210205078 34.77130126953125, -77.99911499023438 34.771297454833984, -77.99908447265625 34.77120590209961, -77.99919128417969 34.77117919921875), (-77.99983215332031 34.771366119384766, -77.99952697753906 34.77143859863281, -77.99951171875 34.771392822265625, -77.99957275390625 34.77136993408203, -77.99956512451172 34.77130889892578, -77.9995346069336 34.7712516784668, -77.99946594238281 34.77125549316406, -77.99945068359375 34.77121353149414, -77.99974822998047 34.77113723754883, -77.99983215332031 34.771366119384766))","{""ele"":""20"",""gnis:feature_id"":""1026157"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,78527492507,1728085860,1,0,"MULTIPOLYGON (((-77.81330871582031 34.824737548828125, -77.81321716308594 34.82475280761719, -77.81228637695312 34.8249397277832, -77.81224822998047 34.8248291015625, -77.81220245361328 34.8248405456543, -77.81217956542969 34.82484436035156, -77.81220245361328 34.824913024902344, -77.81218719482422 34.82491683959961, -77.81200408935547 34.824951171875, -77.81200408935547 34.82496643066406, -77.81198120117188 34.824974060058594, -77.81198120117188 34.824989318847656, -77.8119125366211 34.82500457763672, -77.81190490722656 34.824974060058594, -77.81184387207031 34.82498550415039, -77.81178283691406 34.82477951049805, -77.81182861328125 34.824771881103516, -77.81182098388672 34.82475662231445, -77.8118667602539 34.82474899291992, -77.81187438964844 34.824764251708984, -77.8118896484375 34.82476043701172, -77.81185913085938 34.82464599609375, -77.81171417236328 34.824676513671875, -77.81169891357422 34.82462692260742, -77.81184387207031 34.8245964050293, -77.81175231933594 34.824302673339844, -77.8117904663086 34.82429122924805, -77.8117904663086 34.82428741455078, -77.81172943115234 34.824302673339844, -77.81169128417969 34.82430648803711, -77.81169891357422 34.824317932128906, -77.8116455078125 34.82432556152344, -77.8116455078125 34.824317932128906, -77.81163024902344 34.82433319091797, -77.81158447265625 34.824310302734375, -77.81161499023438 34.82427215576172, -77.81163787841797 34.824283599853516, -77.8117904663086 34.824256896972656, -77.81178283691406 34.82423782348633, -77.81167602539062 34.824256896972656, -77.8116226196289 34.82406234741211, -77.81177520751953 34.824031829833984, -77.81192779541016 34.82400131225586, -77.8119888305664 34.824195861816406, -77.81195831298828 34.82420349121094, -77.81196594238281 34.82421875, -77.81206512451172 34.82419967651367, -77.81204223632812 34.82413101196289, -77.81208801269531 34.82412338256836, -77.81200408935547 34.8238410949707, -77.81202697753906 34.8238410949707, -77.81204223632812 34.82383728027344, -77.81206512451172 34.823909759521484, -77.81234741210938 34.823856353759766, -77.81234741210938 34.82387161254883, -77.81243133544922 34.823856353759766, -77.81245422363281 34.82394027709961, -77.81234741210938 34.8239631652832, -77.81231689453125 34.82387924194336, -77.81232452392578 34.82387924194336, -77.81232452392578 34.823875427246094, -77.81221008300781 34.82389831542969, -77.81221008300781 34.82390213012695, -77.81229400634766 34.823883056640625, -77.81232452392578 34.82396697998047, -77.81211853027344 34.82400894165039, -77.81211853027344 34.82400131225586, -77.81209564208984 34.824005126953125, -77.8121109008789 34.824066162109375, -77.81253814697266 34.82398223876953, -77.81272888183594 34.823944091796875, -77.81280517578125 34.82419967651367, -77.8127212524414 34.82421875, -77.812744140625 34.82428741455078, -77.81291198730469 34.824256896972656, -77.81297302246094 34.82445526123047, -77.81280517578125 34.82448959350586, -77.81282043457031 34.82455825805664, -77.813232421875 34.8244743347168, -77.81330871582031 34.824737548828125), (-77.8121109008789 34.82398986816406, -77.81209564208984 34.82392501831055, -77.81219482421875 34.82390594482422, -77.81219482421875 34.82389831542969, -77.81207275390625 34.82392501831055, -77.81208801269531 34.82399368286133, -77.8121109008789 34.82398986816406), (-77.8126449584961 34.8245964050293, -77.8126220703125 34.82452392578125, -77.81256103515625 34.82453918457031, -77.81253051757812 34.824440002441406, -77.8125 34.824337005615234, -77.81256103515625 34.82432174682617, -77.81254577636719 34.824256896972656, -77.81218719482422 34.82432556152344, -77.81217193603516 34.82427978515625, -77.81214904785156 34.824283599853516, -77.81209564208984 34.82429504394531, -77.81207275390625 34.8242301940918, -77.81197357177734 34.824249267578125, -77.81197357177734 34.82426071166992, -77.81200408935547 34.82425308227539, -77.81209564208984 34.824562072753906, -77.81216430664062 34.82481002807617, -77.81224060058594 34.82479476928711, -77.81221771240234 34.824729919433594, -77.8122787475586 34.8247184753418, -77.81230163574219 34.82471466064453, -77.81228637695312 34.824668884277344, -77.8126449584961 34.8245964050293)), ((-77.81266021728516 34.82392501831055, -77.81256103515625 34.82394790649414, -77.81254577636719 34.82388687133789, -77.8125228881836 34.823890686035156, -77.81251525878906 34.8238525390625, -77.81253051757812 34.823848724365234, -77.81251525878906 34.82378387451172, -77.81261444091797 34.82376480102539, -77.8126220703125 34.82378387451172, -77.8125991821289 34.82379150390625, -77.81260681152344 34.82381057739258, -77.81262969970703 34.82380676269531, -77.81263732910156 34.823829650878906, -77.81261444091797 34.82383346557617, -77.81263732910156 34.82391357421875, -77.81266021728516 34.823909759521484, -77.81266021728516 34.82392501831055)), ((-77.81318664550781 34.82532501220703, -77.81310272216797 34.82530975341797, -77.81312561035156 34.82522201538086, -77.8132095336914 34.82523727416992, -77.81318664550781 34.82532501220703)), ((-77.81330871582031 34.8253059387207, -77.81324768066406 34.825294494628906, -77.81326293945312 34.82524871826172, -77.81332397460938 34.82525634765625, -77.81330871582031 34.8253059387207)), ((-77.81340789794922 34.82535934448242, -77.81331634521484 34.82534408569336, -77.81333923339844 34.825260162353516, -77.81343078613281 34.82527542114258, -77.81340789794922 34.82535934448242)), ((-77.81448364257812 34.825096130371094, -77.81444549560547 34.82508087158203, -77.8144302368164 34.82510757446289, -77.81437683105469 34.82508850097656, -77.81439208984375 34.8250617980957, -77.81436157226562 34.825050354003906, -77.81437683105469 34.825008392333984, -77.81450653076172 34.82505416870117, -77.81448364257812 34.825096130371094)))","{""type"":""multipolygon""}",relation
,,,,,,,,,1-800-Pack-Rat,,,,,,,storage,,,,,,,,,,,,,,,78454999559,1728077244,1,0,"MULTIPOLYGON (((-77.81458282470703 34.83150100708008, -77.81458282470703 34.831478118896484, -77.81461334228516 34.831478118896484, -77.81461334228516 34.831504821777344, -77.81458282470703 34.83150100708008)), ((-77.81462860107422 34.831478118896484, -77.81463623046875 34.83145523071289, -77.8145980834961 34.83144760131836, -77.81459045410156 34.83147430419922, -77.81462860107422 34.831478118896484)))","{""type"":""multipolygon""}",relation
,,,,,,,,,Sun-Do Gas,,,,,,,roof,fuel,,,,,,,,,,,,,,84400846880,1647112556,1,0,"MULTIPOLYGON (((-78.95042419433594 34.437320709228516, -78.95035552978516 34.43729782104492, -78.9504165649414 34.43715286254883, -78.95048522949219 34.437171936035156, -78.95042419433594 34.437320709228516)), ((-78.95032501220703 34.43730926513672, -78.95013427734375 34.437252044677734, -78.95006561279297 34.437416076660156, -78.95026397705078 34.437469482421875, -78.95032501220703 34.43730926513672)))","{""layer"":""1"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,retail,,,,,,,,,,,convenience,,,,84414764686,1647112556,1,0,"POLYGON ((-78.95032501220703 34.43730926513672, -78.95046997070312 34.43734359741211, -78.95039367675781 34.43756103515625, -78.95024871826172 34.437522888183594, -78.95026397705078 34.437469482421875, -78.95032501220703 34.43730926513672))","{""type"":""multipolygon""}",relation
,,,,,,,,,Circle K,,,,,,,commercial,,,,,,,,,,,convenience,,,,35705043867,1692546282,1,0,"POLYGON ((-78.92147827148438 34.93491744995117, -78.9215316772461 34.93498229980469, -78.9214096069336 34.9350471496582, -78.92139434814453 34.935054779052734, -78.92118835449219 34.934791564941406, -78.92132568359375 34.93471908569336, -78.92147827148438 34.93491744995117))","{""brand"":""Circle K"",""brand:wikidata"":""Q3268010"",""check_date"":""2023-08-19"",""type"":""multipolygon""}",relation
,,,,,,,,,Lumberton Senior High School,,,,,,,school,,,,,,,,,,,,,,,68737390615,1634391980,1,0,"POLYGON ((-78.99928283691406 34.64714050292969, -78.99910736083984 34.64714050292969, -78.99910736083984 34.647247314453125, -78.99882507324219 34.647247314453125, -78.99882507324219 34.647151947021484, -78.9986572265625 34.647151947021484, -78.9986572265625 34.647281646728516, -78.99864196777344 34.647281646728516, -78.99864196777344 34.647342681884766, -78.99861907958984 34.647342681884766, -78.99861907958984 34.647369384765625, -78.99847412109375 34.647369384765625, -78.99847412109375 34.64734649658203, -78.99845886230469 34.64734649658203, -78.99845886230469 34.647281646728516, -78.9984359741211 34.64728546142578, -78.9984359741211 34.647335052490234, -78.99830627441406 34.647335052490234, -78.99830627441406 34.64704895019531, -78.998291015625 34.64704895019531, -78.998291015625 34.646907806396484, -78.9981689453125 34.646907806396484, -78.9981689453125 34.64699172973633, -78.99795532226562 34.64699172973633, -78.99795532226562 34.64678192138672, -78.9981689453125 34.64677810668945, -78.9981689453125 34.64686965942383, -78.99828338623047 34.64686965942383, -78.99828338623047 34.64649200439453, -78.99806213378906 34.64649200439453, -78.99806213378906 34.64639663696289, -78.99774169921875 34.64639663696289, -78.99774169921875 34.64613342285156, -78.99805450439453 34.6461296081543, -78.99805450439453 34.6461067199707, -78.9984359741211 34.6461067199707, -78.9984359741211 34.646026611328125, -78.99861907958984 34.646026611328125, -78.99861907958984 34.6461067199707, -78.99874114990234 34.6461067199707, -78.99874114990234 34.6461296081543, -78.99894714355469 34.64613342285156, -78.99894714355469 34.64619064331055, -78.99908447265625 34.64619064331055, -78.99908447265625 34.64649963378906, -78.99931335449219 34.64649963378906, -78.99932098388672 34.646446228027344, -78.99931335449219 34.646446228027344, -78.99942016601562 34.64570236206055, -78.99955749511719 34.645713806152344, -78.99954986572266 34.645755767822266, -78.99958801269531 34.64575958251953, -78.99958801269531 34.64573287963867, -78.99969482421875 34.64573287963867, -78.99969482421875 34.64579772949219, -78.99970245361328 34.64579772949219, -78.9996109008789 34.6464729309082, -78.9995346069336 34.64646911621094, -78.9995346069336 34.64649963378906, -78.99957275390625 34.64649963378906, -78.99957275390625 34.64670944213867, -78.99961853027344 34.64670944213867, -78.99962615966797 34.64710998535156, -78.99967193603516 34.64710998535156, -78.99967193603516 34.64726638793945, -78.99932098388672 34.64726638793945, -78.99932098388672 34.647247314453125, -78.9992904663086 34.647247314453125, -78.99928283691406 34.64714050292969), (-78.99884033203125 34.646644592285156, -78.99858093261719 34.646644592285156, -78.99858093261719 34.64685821533203, -78.99844360351562 34.64685821533203, -78.99844360351562 34.64689636230469, -78.99862670898438 34.64689636230469, -78.99862670898438 34.64685821533203, -78.99872589111328 34.64685821533203, -78.99872589111328 34.64686965942383, -78.99884033203125 34.64686965942383, -78.99884033203125 34.646644592285156), (-78.99884796142578 34.64710235595703, -78.99864959716797 34.64710235595703, -78.99864959716797 34.646907806396484, -78.99884796142578 34.646907806396484, -78.99884796142578 34.64710235595703), (-78.99934387207031 34.647098541259766, -78.99909210205078 34.647098541259766, -78.99909210205078 34.64654541015625, -78.99933624267578 34.64654541015625, -78.99934387207031 34.647098541259766))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,72933053817,1639451775,1,0,"POLYGON ((-78.69467163085938 34.329345703125, -78.69464874267578 34.32868194580078, -78.69344329833984 34.32870101928711, -78.69345092773438 34.329036712646484, -78.69414520263672 34.32902526855469, -78.69416046142578 34.32935333251953, -78.69467163085938 34.329345703125), (-78.69449615478516 34.329124450683594, -78.69449615478516 34.32902145385742, -78.69435119628906 34.32902145385742, -78.69435119628906 34.32912826538086, -78.69449615478516 34.329124450683594))","{""type"":""multipolygon""}",relation
Surfside Beach,,,1910,,29575,,Bent Grass Drive,,,,,,,,,apartments,,,,,,,,,,,,,,,10825273936,1734703749,2,0,"POLYGON ((-78.98603820800781 33.62777328491211, -78.98602294921875 33.62778091430664, -78.98603820800781 33.6278076171875, -78.9858169555664 33.62791442871094, -78.98571014404297 33.62776184082031, -78.98574829101562 33.62774658203125, -78.9857406616211 33.62773513793945, -78.98573303222656 33.62773895263672, -78.9857177734375 33.627716064453125, -78.98589324951172 33.62763595581055, -78.98591613769531 33.62767028808594, -78.9859390258789 33.62765884399414, -78.98600769042969 33.62775802612305, -78.98602294921875 33.627750396728516, -78.98603820800781 33.62777328491211), (-78.98584747314453 33.627685546875, -78.98579406738281 33.62771224975586, -78.98580932617188 33.62773132324219, -78.9858627319336 33.627708435058594, -78.98584747314453 33.627685546875))","{""addr:state"":""SC"",""type"":""multipolygon""}",relation
Surfside Beach,,,1920,,29575,,Bent Grass Drive,,,,,,,,,apartments,,,,,,,,,,,,,,,10843525291,1734703749,2,0,"POLYGON ((-78.98650360107422 33.628108978271484, -78.98632049560547 33.62819290161133, -78.986083984375 33.627830505371094, -78.98626708984375 33.62774658203125, -78.98628234863281 33.62777328491211, -78.9863052368164 33.62776565551758, -78.98629760742188 33.62775802612305, -78.98632049560547 33.62774658203125, -78.98653411865234 33.628074645996094, -78.98650360107422 33.62808609008789, -78.98649597167969 33.628082275390625, -78.98648834228516 33.62808609008789, -78.98650360107422 33.628108978271484), (-78.98646545410156 33.62803268432617, -78.98644256591797 33.627986907958984, -78.9864273071289 33.627994537353516, -78.9864501953125 33.6280403137207, -78.98646545410156 33.62803268432617), (-78.98641204833984 33.62794494628906, -78.98638153076172 33.627899169921875, -78.98636627197266 33.627906799316406, -78.98639678955078 33.62794876098633, -78.98641204833984 33.62794494628906), (-78.9863510131836 33.62785339355469, -78.986328125 33.6278076171875, -78.98631286621094 33.62781524658203, -78.98633575439453 33.62786102294922, -78.9863510131836 33.62785339355469))","{""addr:state"":""SC"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,10861776647,1730755162,1,0,"POLYGON ((-78.98637390136719 33.62843322753906, -78.9863510131836 33.6284065246582, -78.9863510131836 33.62841033935547, -78.98634338378906 33.6284065246582, -78.98637390136719 33.62839126586914, -78.98631286621094 33.6282844543457, -78.98632049560547 33.62828063964844, -78.9863052368164 33.62825393676758, -78.98628997802734 33.62826156616211, -78.98626708984375 33.62823486328125, -78.98605346679688 33.62833023071289, -78.98615264892578 33.62849044799805, -78.9861831665039 33.628475189208984, -78.9861831665039 33.628482818603516, -78.98616790771484 33.62849044799805, -78.98619079589844 33.628517150878906, -78.98623657226562 33.62849426269531, -78.9862289428711 33.62848663330078, -78.98631286621094 33.628448486328125, -78.98632049560547 33.628456115722656, -78.98637390136719 33.62843322753906), (-78.98628234863281 33.62841796875, -78.9862289428711 33.62844467163086, -78.98623657226562 33.62845993041992, -78.98629760742188 33.62843704223633, -78.98628234863281 33.62841796875))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,10880028004,1730755162,1,0,"POLYGON ((-78.9865951538086 33.628631591796875, -78.98657989501953 33.628639221191406, -78.98660278320312 33.628665924072266, -78.98638153076172 33.6287841796875, -78.98626708984375 33.62863540649414, -78.9863052368164 33.62862014770508, -78.98629760742188 33.62860870361328, -78.98628997802734 33.62861251831055, -78.98627471923828 33.62859344482422, -78.98644256591797 33.62850570678711, -78.98646545410156 33.628536224365234, -78.98648834228516 33.62852096557617, -78.98656463623047 33.62862014770508, -78.98657989501953 33.62861251831055, -78.9865951538086 33.628631591796875), (-78.98640441894531 33.62855911254883, -78.9863510131836 33.62858581542969, -78.98636627197266 33.628604888916016, -78.98641967773438 33.628578186035156, -78.98640441894531 33.62855911254883))","{""type"":""multipolygon""}",relation
Surfside Beach,,,1930,,29575,,Bent Grass Drive,,,,,,,,,apartments,,,,,,,,,,,,,,,10898279362,1734703749,2,0,"POLYGON ((-78.98713684082031 33.628902435302734, -78.98697662353516 33.62898635864258, -78.98696899414062 33.62898254394531, -78.98695373535156 33.62899398803711, -78.98668670654297 33.62865447998047, -78.98686218261719 33.628562927246094, -78.98687744140625 33.62858200073242, -78.98689270019531 33.62857437133789, -78.98688507080078 33.62856674194336, -78.9869155883789 33.62854766845703, -78.9871597290039 33.62886047363281, -78.98712921142578 33.62887954711914, -78.98712158203125 33.628875732421875, -78.98711395263672 33.62887954711914, -78.98713684082031 33.628902435302734), (-78.98695373535156 33.628662109375, -78.98692321777344 33.62862014770508, -78.98690795898438 33.62862777709961, -78.9869384765625 33.62866973876953, -78.98695373535156 33.628662109375), (-78.98702239990234 33.62874221801758, -78.98699188232422 33.628700256347656, -78.98697662353516 33.62870788574219, -78.98701477050781 33.62874984741211, -78.98702239990234 33.62874221801758), (-78.98709106445312 33.62883377075195, -78.98705291748047 33.628787994384766, -78.98704528808594 33.6287956237793, -78.98707580566406 33.62883758544922, -78.98709106445312 33.62883377075195))","{""addr:state"":""SC"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,10807022582,1730755162,1,0,"POLYGON ((-78.98706817626953 33.62919998168945, -78.98694610595703 33.62906265258789, -78.98674774169922 33.62918472290039, -78.98686218261719 33.62931823730469, -78.98688507080078 33.629302978515625, -78.98690032958984 33.62931823730469, -78.98689270019531 33.62932205200195, -78.98690795898438 33.62934494018555, -78.98695373535156 33.62931823730469, -78.98694610595703 33.62931442260742, -78.9870376586914 33.6292610168457, -78.98704528808594 33.629268646240234, -78.98707580566406 33.629249572753906, -78.98705291748047 33.62922286987305, -78.98704528808594 33.62922668457031, -78.9870376586914 33.62921905517578, -78.98706817626953 33.62919998168945), (-78.98699951171875 33.62925720214844, -78.98698425292969 33.62923812866211, -78.98693084716797 33.6292724609375, -78.98694610595703 33.62928771972656, -78.98699951171875 33.62925720214844))","{""type"":""multipolygon""}",relation
Myrtle Beach,,,2200,,29577,,S Ocean Blvd,,Sea Banks Motor Inn,,,,,,,yes,,,,,,,,,,,,,,,43272753449,1623703115,2,0,"MULTIPOLYGON (((-78.90821838378906 33.66815185546875, -78.90818786621094 33.668128967285156, -78.90821075439453 33.66810989379883, -78.90812683105469 33.668033599853516, -78.90792846679688 33.66819763183594, -78.907958984375 33.66822052001953, -78.90788269042969 33.66828918457031, -78.9079360961914 33.6683349609375, -78.90815734863281 33.66815185546875, -78.90818786621094 33.668174743652344, -78.90821838378906 33.66815185546875)), ((-78.90850067138672 33.667911529541016, -78.90837860107422 33.66781997680664, -78.90814208984375 33.66801834106445, -78.90824890136719 33.668113708496094, -78.90827941894531 33.668094635009766, -78.90829467773438 33.66810989379883, -78.9083251953125 33.66808319091797, -78.90830993652344 33.66806411743164, -78.90850067138672 33.667911529541016)))","{""addr:state"":""SC"",""tourism"":""hotel"",""type"":""multipolygon""}",relation
